result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
910	censorship site:openinternetcoalition.com	Open Internet Coalition: Open Internet Coalition Calls for ...	http://www.openinternetcoalition.com/index.cfm?objectID=66FE88F8-F1F6-6035-BEF19BB596F0E19E	... legislationâ that would protect the right to communicate âwithout threat of censorship or other anti-consumer behavior from a handful of gatekeepers.â ...  	10		
911	censorship site:openinternetcoalition.com	Open Internet Coalition: Letter to Sen. Stevens Calling for ...	http://www.openinternetcoalition.com/index.cfm?objectid=6725F040-F1F6-6035-BD3A358616DB2627	3 Oct 2007 ... that allows the telecommunications company to censor users, ... to communicate without threat of censorship or other anti-consumer ...  	10		
912	censorship site:openinternetcoalition.com	TheVerizon Warning	http://www.openinternetcoalition.com/files/Verizon_Warning.pdf	File Format: PDF/Adobe Acrobat - Quick View  3 Oct 2007 ... rizon policy was textbook censorship . Any government that tried it would be rightly labeled authoritarian. The ...  	10		
913	censorship site:openinternetcoalition.com	Before the Federal Communications Commission Washington, D.C. ...	http://www.openinternetcoalition.com/index.cfm?objectid=1EDC51E5-1D09-317F-BBD9266A4FECC9B8	File Format: PDF/Adobe Acrobat - Quick View  censorship of the public Internet then looms right around the corner. Personal and business privacy and security online vanish overnight whether end users ...  	10		
914	censorship site:openinternetcoalition.com	OPEN INTERNET COALITION	http://www.openinternetcoalition.com/files/OIC%20Initial%20Comments.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by I COMMENTS - Related articles - All 6 versions  23 Feb 2009 ... content censorship . This something more, a prohibition on Canadian carriers having even an effect on the underlying meaning and very purpose ...  	10		
915	censorship site:openinternetcoalition.com	Open Internet Coalition: Press Room	http://www.openinternetcoalition.com/index.cfm?objectid=001855B1-F1F6-6035-B9479161D039F810	06/29/09 - Iranian Use Of Internet Censorship Technology Illustrates Its Risk to a Free and Open Internet. 02/23/09 - Open Internet Coalition Calls on ...  	10		
916	censorship site:openinternetcoalition.com	Before the	http://www.openinternetcoalition.com/index.cfm?objectid=4A51C462-F1F6-6035-BAABFCB95C2E057B	File Format: PDF/Adobe Acrobat - Quick View  18 Seth F. Kreimer, Censorship by Proxy: The First Amendment, Internet Intermediaries, and the Problem of the Weakest Link, 155 U. Pa. L. Rev. ...  	10		
917	censorship site:openinternetcoalition.com	Testimony of Caroline Fredrickson Director, Washington Legislative ...	http://www.openinternetcoalition.com/files/Fredrickson_Testimony.pdf		10		
918	censorship site:openinternetcoalition.com	Towards an Economic Framework for Network Neutrality Regula-tion	http://www.openinternetcoalition.com/index.cfm?objectid=4A52C5A5-F1F6-6035-B40F07C6EAD4D36F	File Format: PDF/Adobe Acrobat - Quick View  similar argument in the context of the debate over censorship by private proxies , see Seth F. Kreimer, Censorship by Proxy: the First Amendment, ...www.openinternetcoalition.com/index.cfm?objectid=4A52C5A5-F1F6... 	10		
919	censorship site:techcrunch.com/2008/08/31/the-net-neutrality-debate-all-on-one-page	n/a	n/a	n/a	n/a		
920	censorship site:usatoday.com/tech/news/2009-12-09-netneutrality09_CV_N.htm	n/a	n/a	n/a	n/a		
921	astroturf site:en.wikipedia.org/wiki/Network_neutrality	n/a	n/a	n/a	n/a		
922	astroturf site:en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	n/a	n/a	n/a	n/a		
923	astroturf site:savetheinternet.com	Posts tagged Astroturf | Save the Internet	http://www.savetheinternet.com/blog/archive/all/Astroturf	Astroturf groups are front operations that take corporate money to promote an industry's policy agenda, covering their tracks behind phony grassroots Web ...  	313		
924	astroturf site:savetheinternet.com	Washington's Astroturf Economy | Save the Internet	http://www.savetheinternet.com/blog/09/11/18/washington%E2%80%99s-astroturf-economy	18 Nov 2009 ...  Astroturf . You may have heard the word or even seen the fake grassroots in action. Astroturf groups are front operations that take corporate ...  	313		
925	astroturf site:savetheinternet.com	Does Astroturf Ever Die? | Save the Internet	http://www.savetheinternet.com/blog/09/10/16/does-astroturf-ever-die	16 Oct 2009 ... How  do we rid Washington of astroturf ? It's a blight that's spread over the Capitol like kudzu, smothering genuine public debate under a ...  	313		
926	astroturf site:savetheinternet.com	Keep Off the Astroturf | Save the Internet	http://www.savetheinternet.com/blog/09/08/19/keep-astroturf	19 Aug 2009 ... If you haven't been paying attention to the rise of Astroturf in Washington, in the media and at your local town hall meeting, ...  	313		
927	astroturf site:savetheinternet.com	Banned by RedState for Exposing Astroturf | Save the Internet	http://www.savetheinternet.com/blog/09/10/06/banned-redstate-exposing-astroturf	6 Oct 2009 ... I like to think our issues are neither right nor left. Net Neutrality preserves freedom of speech from provider interference whether you are ...  	313		
928	astroturf site:savetheinternet.com	Will 'Astroturf' Groups Block Net Neutrality Reform? | Save the ...	http://www.savetheinternet.com/blog/09/09/03/will-%E2%80%98astroturf%E2%80%99-groups-block-net-neutrality-reform	3 Sep 2009 ... Chris, McGreal, a reporter for Britain's Guardian newspaper, took to the road last month to report on how Americans living along Route ...  	313		
929	astroturf site:savetheinternet.com	Astroturf Groups Try to Enlist Conservatives to Oppose Net ...	http://www.savetheinternet.com/blog/09/08/05/astroturf-groups-try-enlist-conservatives-oppose-net-neutrality	5 Aug 2009 ... Earlier this year, some Stop the Cap! readers in North Carolina who attended the hearings on a pro-telecom (actually it was written by them) ...  	313		
930	astroturf site:savetheinternet.com	AT&T Boss Asks Employees to Fake It  | Save the Internet	http://www.savetheinternet.com/blog/09/10/20/att-boss-asks-employees-fake-it	20 Oct 2009 ... It's just a suggestion - our supervisors aren't checking whether we've sent in our astroturf bits yet, and we don't get fired if we do or ...  	313		
931	astroturf site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/11/20/suckered-by-astroturf/	20 Nov 2007 ... Reporters and editors from the New York Times, Forbes and the Wall Street Journal to Xinhua have been snared in Astroturf , taking at face ...  	313		
932	astroturf site:savetheinternet.com	Posts tagged AT&T | Save the Internet	http://www.savetheinternet.com/blog/archive/all/AT%2526T	Astroturf . You may have heard the word or even seen the fake grassroots in action. Astroturf groups are front operations that take corporate money to ...  	313		
933	astroturf site:savetheinternet.com	Posts from August 2009 | Save the Internet	http://www.savetheinternet.com/blog/archive/200908	If you haven't been paying attention to the rise of Astroturf in Washington, ...  Astroturf front groups have been everywhere this summer -- spreading ...  	313		
934	astroturf site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/08/10/tips-on-growing-astroturf/	Use the telco strategy â imitate grassroots behavior by growing Astroturf . But it won't be cheap. It takes millions to seed the media with the fake notion ...  	313		
935	astroturf site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/05/18/when-astroturf-calls/	18 May 2007 ... So why is it that they're spending tens of millions of dollars on phony Astroturf efforts to mislead the public  on the issue? Stay tuned. ...  	313		
936	astroturf site:savetheinternet.com	Posts tagged Comcast | Save the Internet	http://www.savetheinternet.com/blog/archive/all/Comcast	Astroturf . You may have heard the word or even seen the fake grassroots in action. Astroturf groups are front operations that take corporate money to ...  	313		
937	astroturf site:savetheinternet.com	Posts tagged Net Neutrality | Save the Internet	http://www.savetheinternet.com/blog/archive/all/Net%20Neutrality	Astroturf . You may have heard the word or even seen the fake grassroots in action. Astroturf groups are front operations that take corporate money to ...  	313		
938	astroturf site:savetheinternet.com	They Work for Us | Save the Internet	http://www.savetheinternet.com/blog/09/10/16/they-work-us	16 Oct 2009 ... They've hired hundreds of lobbyists, spent tens of millions of dollars, and unleashed sleazy Astroturf groups to mislead politicians, ...  	313		
939	astroturf site:savetheinternet.com	Posts by Tim Karr | Save the Internet	http://www.savetheinternet.com/blog/user/9	Washington's Astroturf Economy. November 18, 2009 ... Does Astroturf Ever Die? October 16, 2009 ... August 26, 2009. Keep Off the Astroturf . August 19, 2009 ...  	313		
940	astroturf site:savetheinternet.com	NYT: Time to Make Net  Neutrality the Law | Save the Internet	http://www.savetheinternet.com/blog/09/08/29/nyt-time-make-net-neutrality-law	29 Aug 2009 ... (To expose the depth of phone and cable company Astroturfing , visit www. freepress.net/astroturf). "What they actually favor is stopping the ...www.savetheinternet.com/blog/.../nyt-time-make-net-neutrality-law - Cached 	313		
941	astroturf site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/10/	Thousands of bloggers have linked to this site â many of them posting free ads to counteract the expensive misinformation campaign launched by Astroturf  ...  	313		
942	astroturf site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/07/11/cartoonist-draws-on-astroturf-for-inspiration/	Check out our new web site at SavetheInternet.com. Artists Draw on Stevens and Astroturf for Inspiration. July 11th, 2006 by Tim Karr ...  	313		
943	astroturf site:savetheinternet.com	Open Letter to Civil Rights Community on Net Neutrality | Save the ...	http://www.savetheinternet.com/blog/09/11/09/open-letter-civil-rights-community-net-neutrality	9 Nov 2009 ... These â astroturf â groups exist solely to support the business agenda of those who fund them, and they should be exposed as a cynical form of ...  	313		
944	astroturf site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/05/page/3/	Anderson mentions the astroturf frontmen and their telco bosses who are ... TV4US, a telco â Astroturf â group, is spending $75k per week for at least a ...  	313		
945	astroturf site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/12/17/five-worse-telco-moments-of-2007/	17 Dec 2007 ... Throughout the year, companies like AT&T, Verizon and Comcast have funneled millions of dollars toward â Astroturf â front groups such as the ...  	313		
946	astroturf site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/12/	Throughout the year, companies like AT&T, Verizon and Comcast have funneled millions of dollars toward â Astroturf â front groups such as the disingenuously ...  	313		
947	astroturf site:savetheinternet.com	Telco-Funded Phoenix Center  Flip Flops on Net Neutrality | Save ...	http://www.savetheinternet.com/blog/09/10/30/telco-funded-phoenix-center-flip-flops-net-neutrality	30 Oct 2009 ... Yes, this is DC, where the masses have become quite cynical of the role of astroturf and think-tanks. Yet among those who act as industry ...  	313		
948	astroturf site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2006/05/04/telcos-blitz-washington-in-million-dollar-campaign/	4 May 2006 ... TV4US, a telco â Astroturf â group, is spending $75k per week for at least a four- week air time buy. The NCTA, meanwhile, has gone through at ...www.savetheinternet.com/.../telcos-blitz-washington-in-million-dollar-campaign/ - Cached 	313		
